customer_id,recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,treatment,split
27431,10,1) $0 - $100,34.97,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,train
27432,6,3) $200 - $350,343.8,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0,0,train
27435,12,2) $100 - $200,132.23,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,0,train
27436,10,2) $100 - $200,107.34,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,train
27438,2,1) $0 - $100,65.72,0,1,Urban,1,Web,No E-Mail,0,0,0.0,0,test
27439,1,1) $0 - $100,61.8,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,test
27440,10,2) $100 - $200,151.86,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,1,train
27441,10,1) $0 - $100,92.46,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,train
27443,9,2) $100 - $200,189.62,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,train
27447,2,3) $200 - $350,261.2,1,0,Surburban,0,Web,No E-Mail,1,0,0.0,0,train
27449,9,1) $0 - $100,32.62,1,0,Surburban,1,Web,No E-Mail,1,0,0.0,0,test
27450,6,3) $200 - $350,235.7,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,test
27451,4,2) $100 - $200,124.56,0,1,Surburban,0,Phone,No E-Mail,1,0,0.0,0,train
27454,6,1) $0 - $100,54.37,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,train
27458,5,"6) $750 - $1,000",781.91,1,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,train
27459,10,1) $0 - $100,41.88,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,1,test
27460,4,3) $200 - $350,247.43,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,0,train
27461,10,3) $200 - $350,212.19,1,1,Surburban,0,Phone,Mens E-Mail,1,0,0.0,1,test
27462,3,3) $200 - $350,346.3,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,train
27463,10,2) $100 - $200,133.05,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,0,train
27466,1,2) $100 - $200,117.75,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,0,test
27467,1,2) $100 - $200,135.24,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,0,train
27468,4,3) $200 - $350,329.29,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,0,train
27469,10,1) $0 - $100,73.03,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,train
27473,1,4) $350 - $500,457.9,0,1,Urban,0,Web,Mens E-Mail,1,0,0.0,1,test
27474,9,5) $500 - $750,523.24,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0.0,1,test
27475,10,2) $100 - $200,125.16,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,train
27476,5,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,test
27477,11,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,0,test
27478,12,1) $0 - $100,30.92,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,train
27479,3,4) $350 - $500,420.66,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,1,train
27480,3,1) $0 - $100,74.03,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,test
27481,8,1) $0 - $100,88.11,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,train
27482,11,2) $100 - $200,148.5,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,1,test
27483,10,1) $0 - $100,87.51,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,test
27485,2,4) $350 - $500,353.23,1,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,train
27486,1,3) $200 - $350,337.77,1,0,Surburban,0,Web,No E-Mail,1,0,0.0,0,train
27488,5,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,1,train
27489,9,2) $100 - $200,185.15,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,train
27490,3,1) $0 - $100,43.45,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,test
27493,9,3) $200 - $350,319.75,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,0,train
27494,10,4) $350 - $500,445.58,0,1,Surburban,0,Phone,Mens E-Mail,1,0,0.0,1,train
27496,11,2) $100 - $200,106.38,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,0,test
27498,2,1) $0 - $100,46.72,1,0,Urban,1,Web,No E-Mail,0,0,0.0,0,train
27500,10,3) $200 - $350,330.42,0,1,Surburban,0,Phone,Mens E-Mail,1,0,0.0,1,train
27502,2,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,train
27505,5,1) $0 - $100,29.99,1,0,Rural,0,Web,Mens E-Mail,1,0,0.0,1,train
27508,1,"6) $750 - $1,000",823.03,1,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,train
27510,1,"7) $1,000 +",1236.83,1,1,Urban,1,Multichannel,No E-Mail,0,0,0.0,0,train
27511,5,5) $500 - $750,546.84,1,1,Urban,1,Phone,No E-Mail,0,0,0.0,0,test
27512,12,1) $0 - $100,60.15,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,train
27513,2,"6) $750 - $1,000",942.02,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,train
27514,2,1) $0 - $100,69.85,1,0,Rural,0,Phone,No E-Mail,1,0,0.0,0,train
27515,4,"7) $1,000 +",1429.06,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,1,train
27516,7,3) $200 - $350,286.82,1,1,Rural,0,Web,No E-Mail,0,0,0.0,0,train
27518,6,3) $200 - $350,204.58,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,0,test
27519,11,2) $100 - $200,179.0,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,test
27520,4,"6) $750 - $1,000",843.4,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0,0,train
27521,9,1) $0 - $100,47.48,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,1,train
27522,12,2) $100 - $200,192.62,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,train
27524,10,3) $200 - $350,306.31,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,train
27525,11,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,0,test
27526,2,1) $0 - $100,29.99,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,test
27527,2,1) $0 - $100,79.71,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,test
27529,3,"6) $750 - $1,000",897.77,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0,0,train
27531,9,"6) $750 - $1,000",768.06,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,1,test
27532,6,3) $200 - $350,263.63,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,0,train
27533,10,3) $200 - $350,220.93,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,train
27535,5,3) $200 - $350,349.03,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,train
27540,12,1) $0 - $100,29.99,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,test
27541,7,1) $0 - $100,61.07,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,test
27544,11,1) $0 - $100,96.19,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,test
27545,2,4) $350 - $500,409.86,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,train
27546,11,2) $100 - $200,128.15,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,0,train
27548,7,3) $200 - $350,248.83,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,1,train
27549,7,2) $100 - $200,176.02,1,0,Urban,1,Web,No E-Mail,0,0,0.0,0,test
27550,10,1) $0 - $100,92.08,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,train
27551,7,2) $100 - $200,102.66,0,1,Rural,1,Web,Mens E-Mail,0,0,0.0,1,train
27552,2,3) $200 - $350,324.82,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,train
27553,7,1) $0 - $100,95.15,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,1,train
27554,1,3) $200 - $350,255.94,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,train
27555,12,4) $350 - $500,388.82,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,1,train
27557,8,2) $100 - $200,106.88,1,0,Urban,0,Web,No E-Mail,1,0,0.0,0,test
27558,11,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0.0,0,train
27559,3,4) $350 - $500,379.81,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,train
27561,6,2) $100 - $200,101.19,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,test
27562,3,1) $0 - $100,31.93,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,train
27564,7,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,test
27565,2,1) $0 - $100,91.34,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,train
27566,4,2) $100 - $200,173.75,1,0,Surburban,0,Web,No E-Mail,1,0,0.0,0,train
27567,5,4) $350 - $500,451.55,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,0,train
27568,3,4) $350 - $500,351.04,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,0,train
27569,8,2) $100 - $200,106.18,0,1,Urban,1,Phone,Mens E-Mail,1,0,0.0,1,train
27571,10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,train
27572,11,2) $100 - $200,144.94,1,0,Urban,1,Web,No E-Mail,0,0,0.0,0,train
27573,3,3) $200 - $350,205.93,0,1,Surburban,0,Phone,Mens E-Mail,1,0,0.0,1,train
27576,4,3) $200 - $350,309.3,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,1,train
27577,4,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,0,train
27578,9,3) $200 - $350,201.01,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0.0,1,test
27579,10,1) $0 - $100,72.93,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,1,train
27580,10,1) $0 - $100,29.99,1,0,Rural,1,Web,Mens E-Mail,0,0,0.0,1,train
27585,2,2) $100 - $200,152.96,0,1,Urban,1,Web,No E-Mail,0,0,0.0,0,test
27587,6,1) $0 - $100,29.99,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,train
27589,1,1) $0 - $100,65.3,0,1,Rural,1,Web,Mens E-Mail,1,0,0.0,1,test
27590,12,4) $350 - $500,499.36,1,0,Rural,0,Web,No E-Mail,1,0,0.0,0,train
27591,2,1) $0 - $100,29.99,0,1,Rural,1,Phone,No E-Mail,0,0,0.0,0,train
27592,2,1) $0 - $100,38.78,0,1,Rural,1,Phone,Mens E-Mail,0,0,0.0,1,train
27593,5,2) $100 - $200,120.71,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,train
27595,8,2) $100 - $200,179.34,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,train
27596,3,2) $100 - $200,140.27,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,train
27599,4,3) $200 - $350,305.06,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,train
27600,2,3) $200 - $350,220.95,1,1,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,test
27601,10,3) $200 - $350,264.17,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,0,test
27602,8,3) $200 - $350,322.98,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,train
27605,11,3) $200 - $350,236.21,0,1,Urban,1,Phone,No E-Mail,1,0,0.0,0,train
27606,7,4) $350 - $500,377.06,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,train
27608,3,1) $0 - $100,80.42,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,train
27610,2,2) $100 - $200,117.73,0,1,Surburban,0,Phone,Mens E-Mail,1,0,0.0,1,train
27611,5,4) $350 - $500,402.44,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,test
27612,1,5) $500 - $750,535.16,0,1,Rural,1,Web,No E-Mail,0,0,0.0,0,test
27613,8,4) $350 - $500,481.43,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,train
27614,3,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,train
27615,10,2) $100 - $200,124.02,0,1,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,train
27616,9,2) $100 - $200,175.37,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,train
27617,2,2) $100 - $200,183.81,0,1,Surburban,1,Web,Mens E-Mail,1,0,0.0,1,train
27618,10,2) $100 - $200,140.07,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,train
27619,8,2) $100 - $200,164.79,1,0,Rural,1,Phone,No E-Mail,0,0,0.0,0,train
27623,5,1) $0 - $100,29.99,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,test
27624,1,4) $350 - $500,362.02,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,train
27625,11,2) $100 - $200,134.98,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,test
27626,2,3) $200 - $350,263.09,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,0,train
27627,5,1) $0 - $100,71.41,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,1,train
27629,4,4) $350 - $500,378.12,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,test
27630,11,2) $100 - $200,154.55,0,1,Rural,1,Phone,No E-Mail,0,0,0.0,0,test
27631,6,2) $100 - $200,186.74,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,1,train
27635,9,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,1,test
27637,10,1) $0 - $100,85.53,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,test
27638,3,2) $100 - $200,180.89,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,train
27639,12,1) $0 - $100,85.23,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,0,train
27641,10,1) $0 - $100,39.58,0,1,Rural,1,Web,Mens E-Mail,0,0,0.0,1,train
27642,11,2) $100 - $200,111.6,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,train
27644,2,5) $500 - $750,554.6,1,0,Rural,1,Web,Mens E-Mail,0,0,0.0,1,train
27646,1,2) $100 - $200,188.55,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,1,train
27647,7,1) $0 - $100,87.99,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,1,train
27650,9,4) $350 - $500,365.11,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,test
27651,2,1) $0 - $100,79.89,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,train
27652,8,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,test
27653,2,3) $200 - $350,228.51,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,test
27654,1,3) $200 - $350,264.07,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,train
27656,5,5) $500 - $750,511.86,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,0.0,1,train
27657,2,2) $100 - $200,135.96,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,train
27659,6,3) $200 - $350,239.52,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,test
27661,10,1) $0 - $100,32.44,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,train
27663,10,3) $200 - $350,241.5,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,test
27664,5,3) $200 - $350,234.87,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,1,test
27665,1,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,1,train
27666,7,2) $100 - $200,148.73,1,0,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,train
27667,4,4) $350 - $500,401.71,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,0,train
27668,9,2) $100 - $200,179.15,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,train
27669,5,4) $350 - $500,463.36,1,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,train
27671,2,3) $200 - $350,309.27,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,train
27672,9,1) $0 - $100,66.65,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,train
27673,5,3) $200 - $350,329.69,1,1,Surburban,1,Phone,No E-Mail,1,0,0.0,0,train
27674,9,4) $350 - $500,445.0,1,0,Rural,1,Web,No E-Mail,0,0,0.0,0,test
27675,12,3) $200 - $350,338.79,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,test
27676,5,2) $100 - $200,138.66,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,train
27678,7,1) $0 - $100,66.88,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,train
27680,2,1) $0 - $100,58.78,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,train
27681,2,5) $500 - $750,674.86,0,1,Rural,1,Web,Mens E-Mail,0,0,0.0,1,train
27683,10,5) $500 - $750,634.14,1,1,Urban,1,Web,No E-Mail,0,0,0.0,0,test
27684,7,4) $350 - $500,491.87,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,train
27685,8,1) $0 - $100,29.99,1,0,Urban,0,Phone,Mens E-Mail,1,0,0.0,1,train
27686,5,5) $500 - $750,640.16,1,1,Urban,1,Multichannel,Mens E-Mail,0,0,0.0,1,test
27687,5,1) $0 - $100,68.8,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,0,test
27688,1,4) $350 - $500,432.85,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,test
27689,9,4) $350 - $500,461.47,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,train
27690,6,2) $100 - $200,101.72,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,test
27692,1,1) $0 - $100,58.63,0,1,Rural,0,Phone,Mens E-Mail,1,0,0.0,1,train
27694,4,2) $100 - $200,118.93,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,test
27695,5,4) $350 - $500,383.05,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,1,train
27696,7,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,1,train
27699,10,1) $0 - $100,50.28,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,test
27700,2,2) $100 - $200,108.37,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,train
27704,2,1) $0 - $100,80.7,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,train
27705,10,1) $0 - $100,93.9,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,1,train
27706,5,1) $0 - $100,32.39,1,0,Rural,1,Web,Mens E-Mail,0,0,0.0,1,train
27707,7,4) $350 - $500,494.43,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,0,test
27708,1,3) $200 - $350,287.9,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,train
27709,2,"7) $1,000 +",1096.6,1,0,Surburban,1,Phone,Mens E-Mail,1,0,0.0,1,train
27711,10,3) $200 - $350,271.65,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,train
27712,3,3) $200 - $350,273.66,1,0,Rural,1,Multichannel,Mens E-Mail,0,0,0.0,1,train
27713,4,3) $200 - $350,346.55,1,1,Surburban,1,Web,Mens E-Mail,1,0,0.0,1,train
27714,3,1) $0 - $100,39.3,1,0,Urban,1,Web,No E-Mail,0,0,0.0,0,test
27715,10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,train
27716,10,1) $0 - $100,85.9,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,train
27717,1,"6) $750 - $1,000",790.38,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,1,train
27718,2,4) $350 - $500,420.62,1,1,Urban,0,Multichannel,Mens E-Mail,1,0,0.0,1,train
27720,10,1) $0 - $100,30.19,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,0,train
27721,3,5) $500 - $750,565.03,1,0,Surburban,1,Web,Mens E-Mail,1,0,0.0,1,train
27723,5,"6) $750 - $1,000",865.86,1,0,Urban,1,Multichannel,Mens E-Mail,1,1,68.37,1,test
27727,1,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,0,train
27728,9,3) $200 - $350,252.64,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,1,train
27729,10,3) $200 - $350,206.79,1,1,Surburban,1,Web,No E-Mail,0,0,0.0,0,train
27731,5,3) $200 - $350,208.33,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,train
27732,4,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,1,train
27733,12,1) $0 - $100,45.1,1,0,Urban,1,Web,No E-Mail,0,0,0.0,0,train
27734,11,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,0,train
27737,6,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0,0,0.0,0,test
27738,12,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,test
27739,8,4) $350 - $500,460.26,0,1,Rural,0,Multichannel,Mens E-Mail,1,0,0.0,1,train
27740,4,3) $200 - $350,298.22,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,0.0,1,train
27741,5,3) $200 - $350,339.09,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,0,train
27742,10,3) $200 - $350,259.38,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,test
27743,2,5) $500 - $750,579.23,1,0,Rural,1,Phone,Mens E-Mail,1,0,0.0,1,train
27744,10,1) $0 - $100,51.5,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,test
27745,10,2) $100 - $200,193.77,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,train
27746,7,1) $0 - $100,45.6,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,train
27747,1,3) $200 - $350,206.66,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,0,train
27748,8,5) $500 - $750,632.44,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,1,train
27749,5,4) $350 - $500,354.58,1,0,Urban,0,Web,No E-Mail,1,0,0.0,0,train
27750,2,2) $100 - $200,134.15,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,train
27752,4,4) $350 - $500,361.94,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,train
27753,12,1) $0 - $100,89.21,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,train
27756,2,5) $500 - $750,555.43,1,0,Rural,1,Multichannel,Mens E-Mail,0,0,0.0,1,train
27757,9,1) $0 - $100,84.54,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,train
27758,7,4) $350 - $500,413.2,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,train
27759,1,5) $500 - $750,635.82,1,0,Rural,1,Multichannel,No E-Mail,0,0,0.0,0,train
27761,5,4) $350 - $500,407.55,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,train
27764,3,1) $0 - $100,97.2,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,train
27765,2,"6) $750 - $1,000",895.0,1,1,Urban,1,Multichannel,Mens E-Mail,0,0,0.0,1,test
27768,11,3) $200 - $350,303.43,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,train
27769,10,3) $200 - $350,207.27,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,train
27770,3,1) $0 - $100,63.31,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,train
27771,8,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,1,train
27774,9,2) $100 - $200,116.83,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,1,train
27775,10,1) $0 - $100,44.72,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,train
27777,11,3) $200 - $350,292.16,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,train
27778,9,2) $100 - $200,127.47,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,train
27781,6,3) $200 - $350,293.67,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,1,test
27782,4,1) $0 - $100,31.58,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,0,train
27785,4,1) $0 - $100,58.15,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,train
27786,4,5) $500 - $750,553.3,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,train
27787,8,5) $500 - $750,610.16,1,1,Urban,1,Multichannel,Mens E-Mail,1,0,0.0,1,train
27788,7,1) $0 - $100,63.14,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,0,train
27789,8,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,train
27790,10,1) $0 - $100,90.64,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,train
27791,10,1) $0 - $100,29.99,1,0,Rural,1,Web,Mens E-Mail,0,0,0.0,1,train
27793,3,4) $350 - $500,389.69,0,1,Urban,1,Phone,No E-Mail,1,0,0.0,0,train
27794,9,2) $100 - $200,142.36,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,test
27795,5,2) $100 - $200,138.45,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,train
27796,3,4) $350 - $500,396.26,1,0,Rural,1,Phone,Mens E-Mail,0,0,0.0,1,test
27799,10,5) $500 - $750,607.76,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,1,train
27800,2,2) $100 - $200,173.73,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,train
27801,5,2) $100 - $200,193.36,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,0,test
27802,7,1) $0 - $100,71.26,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,train
27803,2,3) $200 - $350,219.18,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,train
27805,1,5) $500 - $750,576.18,1,0,Urban,1,Web,No E-Mail,0,0,0.0,0,test
27808,4,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,test
27809,10,1) $0 - $100,72.67,0,1,Urban,1,Web,Mens E-Mail,1,0,0.0,1,test
27811,1,2) $100 - $200,171.63,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,test
27812,9,1) $0 - $100,47.03,1,0,Urban,1,Web,No E-Mail,0,0,0.0,0,train
27813,1,3) $200 - $350,265.66,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0,0,train
27814,1,1) $0 - $100,55.88,0,1,Urban,1,Web,No E-Mail,0,0,0.0,0,train
27818,6,2) $100 - $200,168.61,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,test
27819,2,2) $100 - $200,195.57,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,test
27821,1,2) $100 - $200,143.67,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,train
